,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,trip_duration_minutes,pickup_hour,pickup_day,pickup_month
41787,43,238,1.0,1.39,10.0,0.0,0.5,2.85,0.0,17.1,1.0,1.0,2.75,0.0,8.133333333333333,11,Wednesday,1
41788,74,163,1.0,3.62,24.0,0.0,0.5,7.25,0.0,36.25,1.0,1.0,2.75,0.75,25.05,11,Wednesday,1
41789,75,164,1.0,3.07,26.1,0.0,0.5,5.0,0.0,36.1,1.0,1.0,2.75,0.75,29.066666666666666,12,Wednesday,1
41790,41,238,1.0,1.97,13.5,0.0,0.5,3.55,0.0,21.3,1.0,1.0,2.75,0.0,11.833333333333334,12,Wednesday,1
41793,166,239,1.0,1.55,13.5,0.0,0.5,0.0,0.0,17.75,1.0,1.0,2.75,0.0,13.783333333333333,12,Wednesday,1
41794,166,43,1.0,1.7,12.1,0.0,0.5,4.9,0.0,21.25,1.0,1.0,2.75,0.0,10.65,12,Wednesday,1
41795,97,228,1.0,2.57,20.5,0.0,0.5,2.2,0.0,24.2,1.0,1.0,0.0,0.0,23.4,12,Wednesday,1
41796,74,147,1.0,2.87,20.5,0.0,0.5,0.0,0.0,22.0,2.0,1.0,0.0,0.0,21.216666666666665,12,Wednesday,1
41797,166,236,1.0,2.43,17.0,0.0,0.5,4.25,0.0,25.5,1.0,1.0,2.75,0.0,16.033333333333335,12,Wednesday,1
41798,74,75,1.0,1.7,11.4,0.0,0.5,3.22,0.0,16.12,1.0,1.0,0.0,0.0,10.05,12,Wednesday,1
41799,75,74,1.0,1.47,9.3,0.0,0.5,2.16,0.0,12.96,1.0,1.0,0.0,0.0,6.783333333333333,12,Wednesday,1
41800,74,75,1.0,1.21,8.6,0.0,0.5,0.0,0.0,10.1,2.0,1.0,0.0,0.0,1406.4666666666667,12,Wednesday,1
41803,116,41,1.0,1.2,7.9,0.0,1.5,0.0,0.0,9.4,2.0,1.0,0.0,0.0,6.95,12,Wednesday,1
41804,41,41,1.0,0.81,8.6,0.0,0.5,0.0,0.0,10.1,2.0,1.0,0.0,0.0,7.716666666666667,12,Wednesday,1
41805,42,42,1.0,0.47,5.1,0.0,0.5,1.32,0.0,7.92,1.0,1.0,0.0,0.0,2.4833333333333334,12,Wednesday,1
41806,41,42,1.0,0.5,5.8,0.0,0.5,0.0,0.0,7.3,2.0,1.0,0.0,0.0,3.216666666666667,12,Wednesday,1
41807,43,74,1.0,1.54,10.7,0.0,0.5,2.8,0.0,15.0,1.0,1.0,0.0,0.0,9.533333333333333,12,Wednesday,1
41808,75,74,1.0,0.0,17.5,0.0,1.5,0.0,0.0,19.0,1.0,1.0,0.0,0.0,8.616666666666667,12,Wednesday,1
41809,82,82,1.0,0.8,7.2,0.0,0.5,1.74,0.0,10.44,1.0,1.0,0.0,0.0,6.166666666666667,12,Wednesday,1
41810,75,236,1.0,1.24,10.7,0.0,0.5,0.0,0.0,14.95,1.0,1.0,2.75,0.0,9.133333333333333,12,Wednesday,1
41811,75,142,1.0,2.19,18.4,0.0,0.5,7.0,0.0,29.65,1.0,1.0,2.75,0.0,18.866666666666667,12,Wednesday,1
41816,74,237,1.0,2.72,16.3,0.0,0.5,0.0,0.0,20.55,2.0,1.0,2.75,0.0,14.566666666666666,11,Wednesday,1
41817,42,41,1.0,0.43,5.8,0.0,0.5,1.46,0.0,8.76,1.0,1.0,0.0,0.0,3.75,12,Wednesday,1
41818,41,166,1.0,1.1,7.2,0.0,1.5,0.0,0.0,8.7,2.0,1.0,0.0,0.0,5.7,12,Wednesday,1
41819,42,75,1.0,3.2,17.0,0.0,1.5,0.0,0.0,18.5,2.0,1.0,0.0,0.0,17.966666666666665,12,Wednesday,1
41820,74,170,1.0,4.25,28.2,0.0,0.5,0.0,0.0,33.2,2.0,1.0,2.75,0.75,29.35,12,Wednesday,1
41821,159,69,1.0,1.2,9.3,0.0,1.5,0.0,0.0,10.8,2.0,1.0,0.0,0.0,10.5,12,Wednesday,1
41824,75,236,1.0,0.6,5.1,2.75,1.5,1.59,0.0,10.94,1.0,1.0,2.75,0.0,2.05,12,Wednesday,1
41825,97,40,1.0,1.37,10.7,0.0,0.5,3.66,0.0,15.86,1.0,1.0,0.0,0.0,10.4,12,Wednesday,1
41828,74,236,1.0,2.1,12.8,2.75,1.5,3.4,0.0,20.45,1.0,1.0,2.75,0.0,11.2,12,Wednesday,1
41829,74,141,1.0,3.0,18.4,2.75,1.5,4.5,0.0,27.15,1.0,1.0,2.75,0.0,18.016666666666666,12,Wednesday,1
41830,97,49,1.0,1.43,10.7,0.0,0.5,3.05,0.0,15.25,1.0,1.0,0.0,0.0,9.916666666666666,12,Wednesday,1
41831,97,189,1.0,0.9,7.2,0.0,0.5,1.74,0.0,10.44,1.0,1.0,0.0,0.0,5.3,12,Wednesday,1
41832,97,62,1.0,3.5,21.2,0.0,0.5,0.0,0.0,22.7,2.0,1.0,0.0,0.0,20.4,12,Wednesday,1
41833,61,65,1.0,0.0,21.5,0.0,1.5,0.0,0.0,23.0,1.0,1.0,0.0,0.0,34.43333333333333,12,Wednesday,1
41834,74,262,1.0,2.49,14.2,0.0,0.5,3.69,0.0,22.14,1.0,1.0,2.75,0.0,12.166666666666666,12,Wednesday,1
41836,7,7,1.0,0.0,3.0,0.0,0.5,0.0,0.0,4.5,3.0,1.0,0.0,0.0,0.3333333333333333,12,Wednesday,1
41837,74,166,1.0,2.03,12.8,0.0,0.5,3.58,0.0,17.88,1.0,1.0,0.0,0.0,11.2,12,Wednesday,1
41838,74,75,1.0,1.36,8.6,0.0,0.5,2.02,0.0,12.12,1.0,1.0,0.0,0.0,6.616666666666666,12,Wednesday,1
41841,43,48,1.0,3.11,19.8,0.0,0.5,2.0,0.0,26.8,1.0,1.0,2.75,0.75,19.633333333333333,12,Wednesday,1
41845,74,41,1.0,1.14,7.9,0.0,0.5,1.88,0.0,11.28,1.0,1.0,0.0,0.0,5.45,12,Wednesday,1
41846,75,236,1.0,1.22,10.0,0.0,0.5,0.0,0.0,14.25,2.0,1.0,2.75,0.0,9.666666666666666,12,Wednesday,1
41847,75,238,1.0,1.02,7.9,0.0,0.5,1.0,0.0,13.15,1.0,1.0,2.75,0.0,6.75,12,Wednesday,1
41848,75,236,1.0,2.74,18.4,0.0,0.5,0.0,0.0,22.65,2.0,1.0,2.75,0.0,23.15,12,Wednesday,1
41849,75,262,1.0,1.47,9.3,0.0,0.5,2.71,0.0,16.26,1.0,1.0,2.75,0.0,7.7,12,Wednesday,1
41850,41,42,1.0,0.84,6.5,0.0,0.5,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.416666666666667,12,Wednesday,1
41852,166,151,1.0,0.66,6.5,0.0,0.5,1.6,0.0,9.6,1.0,1.0,0.0,0.0,4.65,12,Wednesday,1
41853,24,166,1.0,0.18,3.7,0.0,0.5,2.0,0.0,7.2,1.0,1.0,0.0,0.0,1.4833333333333334,12,Wednesday,1
41854,166,116,1.0,1.78,11.4,0.0,0.5,2.58,0.0,15.48,1.0,1.0,0.0,0.0,8.933333333333334,12,Wednesday,1
41855,41,116,1.0,2.02,11.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,10.983333333333333,12,Wednesday,1
41857,75,238,1.0,1.5,12.1,0.0,0.5,4.9,0.0,21.25,1.0,1.0,2.75,0.0,10.916666666666666,12,Wednesday,1
41858,74,166,1.0,1.71,13.5,0.0,0.5,2.25,0.0,17.25,1.0,1.0,0.0,0.0,12.933333333333334,12,Wednesday,1
41859,75,74,1.0,1.29,9.3,0.0,0.5,0.0,0.0,10.8,1.0,1.0,0.0,0.0,7.316666666666666,12,Wednesday,1
41860,236,142,1.0,2.41,14.2,0.0,0.5,3.69,0.0,22.14,1.0,1.0,2.75,0.0,10.95,12,Wednesday,1
41863,260,129,1.0,1.58,9.3,0.0,0.5,0.0,0.0,10.8,2.0,1.0,0.0,0.0,6.166666666666667,12,Wednesday,1
41864,43,74,1.0,1.96,14.9,0.0,0.5,0.0,0.0,16.4,2.0,1.0,0.0,0.0,15.466666666666667,13,Wednesday,1
41865,75,41,1.0,0.93,6.5,0.0,0.5,2.0,0.0,10.0,1.0,1.0,0.0,0.0,4.366666666666666,13,Wednesday,1
41866,43,239,1.0,1.12,9.3,0.0,0.5,2.71,0.0,16.26,1.0,1.0,2.75,0.0,7.45,13,Wednesday,1
41867,43,43,1.0,0.95,7.9,0.0,0.5,0.0,0.0,12.15,2.0,1.0,2.75,0.0,6.65,13,Wednesday,1
41868,260,260,1.0,0.0,3.0,0.0,0.5,0.0,0.0,4.5,2.0,1.0,0.0,0.0,0.8333333333333334,13,Wednesday,1
41869,43,24,1.0,1.27,7.9,0.0,0.5,1.88,0.0,11.28,1.0,1.0,0.0,0.0,4.033333333333333,13,Wednesday,1
41870,75,151,1.0,1.6,10.7,0.0,0.5,2.0,0.0,14.2,1.0,1.0,0.0,0.0,9.1,13,Wednesday,1
41872,83,138,1.0,4.07,19.1,5.0,0.5,5.12,0.0,30.72,1.0,1.0,0.0,0.0,11.566666666666666,13,Wednesday,1
41873,74,24,1.0,1.7,11.4,0.0,1.5,3.2,0.0,16.1,1.0,1.0,0.0,0.0,12.4,13,Wednesday,1
41876,75,75,1.0,0.68,6.5,0.0,0.5,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.7,13,Wednesday,1
41877,75,263,1.0,1.02,10.0,0.0,0.5,2.85,0.0,17.1,1.0,1.0,2.75,0.0,8.75,13,Wednesday,1
41878,75,236,1.0,1.32,11.4,0.0,0.5,0.0,0.0,15.65,2.0,1.0,2.75,0.0,10.383333333333333,13,Wednesday,1
41879,75,74,1.0,1.5,9.3,0.0,0.5,0.0,0.0,10.8,2.0,1.0,0.0,0.0,7.266666666666667,13,Wednesday,1
41882,75,74,1.0,1.28,10.0,0.0,0.5,0.0,0.0,11.5,1.0,1.0,0.0,0.0,8.016666666666667,13,Wednesday,1
41883,74,236,1.0,2.34,14.2,0.0,0.5,1.0,0.0,19.45,1.0,1.0,2.75,0.0,13.166666666666666,6,Wednesday,1
41885,82,138,1.0,2.57,14.9,5.0,0.5,1.5,0.0,22.9,1.0,1.0,0.0,0.0,11.233333333333333,13,Wednesday,1
41886,236,236,1.0,0.86,7.9,0.0,0.5,0.0,0.0,12.15,2.0,1.0,2.75,0.0,7.3,13,Wednesday,1
41890,74,236,1.0,2.07,12.8,0.0,0.5,3.41,0.0,20.46,1.0,1.0,2.75,0.0,11.8,13,Wednesday,1
41891,75,42,1.0,2.15,14.9,0.0,0.5,0.0,0.0,16.4,2.0,1.0,0.0,0.0,14.183333333333334,13,Wednesday,1
41892,97,61,1.0,2.23,16.3,0.0,0.5,2.67,0.0,20.47,1.0,1.0,0.0,0.0,15.7,13,Wednesday,1
41893,61,227,1.0,0.0,27.5,0.0,1.5,0.0,0.0,29.0,1.0,1.0,0.0,0.0,30.716666666666665,13,Wednesday,1
41894,74,43,1.0,1.55,12.1,0.0,0.5,0.0,0.0,13.6,2.0,1.0,0.0,0.0,11.383333333333333,13,Wednesday,1
41896,41,41,1.0,1.1,7.9,0.0,1.5,0.0,0.0,9.4,2.0,1.0,0.0,0.0,6.816666666666666,13,Wednesday,1
41897,74,163,1.0,3.56,21.9,0.0,0.5,3.0,0.0,29.9,1.0,1.0,2.75,0.75,21.983333333333334,13,Wednesday,1
41898,95,95,1.0,0.9,7.2,0.0,0.5,0.0,0.0,8.7,2.0,1.0,0.0,0.0,6.283333333333333,13,Wednesday,1
41900,75,74,1.0,0.85,6.5,0.0,0.5,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.616666666666666,13,Wednesday,1
41902,43,140,1.0,1.88,13.5,0.0,0.5,3.55,0.0,21.3,1.0,1.0,2.75,0.0,13.666666666666666,13,Wednesday,1
41903,74,75,1.0,1.54,13.5,0.0,0.5,0.0,0.0,15.0,1.0,1.0,0.0,0.0,14.066666666666666,13,Wednesday,1
41904,42,244,1.0,2.4,14.2,0.0,1.5,0.0,0.0,15.7,2.0,1.0,0.0,0.0,12.833333333333334,13,Wednesday,1
41905,244,116,1.0,1.5,12.1,0.0,1.5,0.0,0.0,13.6,2.0,1.0,0.0,0.0,12.533333333333333,13,Wednesday,1
41906,33,61,1.0,2.37,20.5,0.0,0.5,4.4,0.0,26.4,1.0,1.0,0.0,0.0,24.2,13,Wednesday,1
41908,75,74,1.0,1.48,10.0,0.0,0.5,2.3,0.0,13.8,1.0,1.0,0.0,0.0,9.15,13,Wednesday,1
41909,7,223,1.0,0.9,7.2,0.0,1.5,1.7,0.0,10.4,1.0,1.0,0.0,0.0,4.5,13,Wednesday,1
41910,43,263,1.0,0.98,10.0,0.0,0.5,2.85,0.0,17.1,1.0,1.0,2.75,0.0,9.7,13,Wednesday,1
41911,74,263,1.0,2.27,13.5,0.0,0.5,3.55,0.0,21.3,1.0,1.0,2.75,0.0,10.966666666666667,13,Wednesday,1
41912,129,157,1.0,1.83,11.4,0.0,0.5,0.0,0.0,12.9,2.0,1.0,0.0,0.0,10.383333333333333,13,Wednesday,1
41913,74,75,1.0,0.5,5.1,0.0,1.5,3.4,0.0,10.0,1.0,1.0,0.0,0.0,2.7,13,Wednesday,1
41915,74,239,1.0,3.6,20.5,2.75,1.5,0.0,0.0,24.75,1.0,1.0,2.75,0.0,21.983333333333334,13,Wednesday,1
41916,66,79,1.0,4.88,23.3,0.0,0.5,0.0,0.0,28.3,2.0,1.0,2.75,0.75,17.133333333333333,13,Wednesday,1
41918,97,49,1.0,1.08,10.0,0.0,0.5,2.3,0.0,13.8,1.0,1.0,0.0,0.0,9.483333333333333,13,Wednesday,1
41920,97,49,1.0,1.44,10.0,0.0,0.5,0.0,0.0,11.5,2.0,1.0,0.0,0.0,9.233333333333333,13,Wednesday,1
41921,130,215,1.0,1.91,12.8,0.0,0.5,0.0,0.0,14.3,1.0,1.0,0.0,0.0,11.183333333333334,13,Wednesday,1
41922,49,188,1.0,0.0,20.5,0.0,1.5,0.0,0.0,22.0,1.0,1.0,0.0,0.0,20.3,13,Wednesday,1
41924,75,229,1.0,2.94,19.8,0.0,0.5,4.96,0.0,29.76,1.0,1.0,2.75,0.75,20.5,13,Wednesday,1
41925,7,83,1.0,2.23,17.0,0.0,0.5,0.0,0.0,18.5,2.0,1.0,0.0,0.0,17.633333333333333,13,Wednesday,1
41927,97,25,1.0,4.44,20.5,0.0,0.5,0.0,0.0,22.0,1.0,1.0,0.0,0.0,8.966666666666667,13,Wednesday,1
41928,74,238,1.0,2.67,17.7,0.0,0.5,0.0,0.0,21.95,2.0,1.0,2.75,0.0,17.4,13,Wednesday,1
41929,34,34,1.0,0.12,20.0,0.0,0.0,4.2,0.0,25.2,1.0,2.0,0.0,0.0,0.2833333333333333,13,Wednesday,1
41932,75,74,1.0,1.46,9.3,0.0,0.5,2.16,0.0,12.96,1.0,1.0,0.0,0.0,7.316666666666666,13,Wednesday,1
41933,74,236,1.0,1.73,12.1,0.0,0.5,3.27,0.0,19.62,1.0,1.0,2.75,0.0,10.316666666666666,13,Wednesday,1
41934,75,41,1.0,0.69,5.8,0.0,0.5,0.0,0.0,7.3,2.0,1.0,0.0,0.0,3.316666666666667,13,Wednesday,1
41935,130,10,1.0,2.74,13.5,0.0,0.5,0.0,0.0,15.0,2.0,1.0,0.0,0.0,10.133333333333333,13,Wednesday,1
41936,75,74,1.0,1.34,10.0,0.0,0.5,2.88,0.0,14.38,1.0,1.0,0.0,0.0,8.35,13,Wednesday,1
41937,74,75,1.0,1.56,15.6,0.0,0.5,2.0,0.0,19.1,1.0,1.0,0.0,0.0,15.75,13,Wednesday,1
41938,75,75,1.0,0.85,9.3,0.0,0.5,0.0,0.0,10.8,2.0,1.0,0.0,0.0,8.433333333333334,13,Wednesday,1
41939,75,74,1.0,1.32,7.9,0.0,0.5,5.8,0.0,15.2,1.0,1.0,0.0,0.0,4.466666666666667,13,Wednesday,1
41941,244,166,1.0,2.87,14.2,0.0,0.5,3.14,0.0,18.84,1.0,1.0,0.0,0.0,9.416666666666666,13,Wednesday,1
41942,43,151,1.0,1.67,10.7,0.0,0.5,3.05,0.0,15.25,1.0,1.0,0.0,0.0,8.033333333333333,13,Wednesday,1
41946,159,47,1.0,3.97,16.0,0.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,23.833333333333332,13,Wednesday,1
41947,244,42,1.0,1.4,10.0,1.0,1.5,0.0,0.0,12.5,2.0,1.0,0.0,0.0,8.2,13,Wednesday,1
41949,43,143,1.0,2.2,13.5,0.0,0.5,2.8,0.0,20.55,1.0,1.0,2.75,0.0,12.95,13,Wednesday,1
41951,75,237,1.0,2.2,16.3,0.0,0.5,0.0,0.0,20.55,2.0,1.0,2.75,0.0,15.833333333333334,13,Wednesday,1
41952,95,28,1.0,2.98,17.0,0.0,0.5,2.0,0.0,20.5,1.0,1.0,0.0,0.0,13.583333333333334,13,Wednesday,1
41953,74,141,1.0,3.01,19.8,0.0,0.5,4.81,0.0,28.86,1.0,1.0,2.75,0.0,19.866666666666667,13,Wednesday,1
41954,166,151,1.0,0.71,6.5,0.0,0.5,1.6,0.0,9.6,1.0,1.0,0.0,0.0,3.5833333333333335,13,Wednesday,1
41956,260,138,1.0,3.95,19.1,0.0,0.5,0.0,0.0,20.6,1.0,1.0,0.0,0.0,11.883333333333333,13,Wednesday,1
41957,75,236,1.0,1.08,13.5,0.0,0.5,0.0,0.0,17.75,2.0,1.0,2.75,0.0,14.883333333333333,13,Wednesday,1
41958,7,179,1.0,0.61,7.2,0.0,0.5,1.74,0.0,10.44,1.0,1.0,0.0,0.0,6.516666666666667,14,Wednesday,1
41960,95,121,1.0,4.46,22.6,0.0,0.5,4.82,0.0,28.92,1.0,1.0,0.0,0.0,15.116666666666667,14,Wednesday,1
41961,41,74,1.0,1.63,12.8,0.0,0.5,0.0,0.0,14.3,2.0,1.0,0.0,0.0,12.05,14,Wednesday,1
41962,97,17,1.0,2.63,23.3,0.0,0.5,0.0,0.0,24.8,2.0,1.0,0.0,0.0,27.5,14,Wednesday,1
41963,75,41,1.0,1.28,8.6,0.0,0.5,0.0,0.0,10.1,2.0,1.0,0.0,0.0,6.15,14,Wednesday,1
41965,24,236,1.0,1.74,11.4,0.0,0.5,3.13,0.0,18.78,1.0,1.0,2.75,0.0,9.583333333333334,14,Wednesday,1
41967,74,239,1.0,3.6,22.6,2.75,1.5,8.05,0.0,34.9,1.0,1.0,2.75,0.0,28.933333333333334,14,Wednesday,1
41968,166,75,1.0,1.31,10.7,0.0,0.5,2.44,0.0,14.64,1.0,1.0,0.0,0.0,9.583333333333334,14,Wednesday,1
41971,65,49,1.0,1.49,13.5,0.0,0.5,0.0,0.0,15.0,2.0,1.0,0.0,0.0,14.333333333333334,14,Wednesday,1
41972,65,181,1.0,0.99,10.7,0.0,0.5,1.22,0.0,13.42,1.0,1.0,0.0,0.0,11.216666666666667,14,Wednesday,1
41973,74,236,1.0,1.67,12.1,0.0,0.5,4.09,0.0,20.44,1.0,1.0,2.75,0.0,10.966666666666667,14,Wednesday,1
41974,74,243,1.0,3.7,26.1,0.0,1.5,5.5,0.0,33.1,1.0,1.0,0.0,0.0,26.816666666666666,14,Wednesday,1
41975,75,41,1.0,1.27,8.6,0.0,0.5,2.02,0.0,12.12,1.0,1.0,0.0,0.0,7.166666666666667,14,Wednesday,1
41976,43,163,1.0,2.99,17.7,0.0,0.5,0.0,0.0,22.7,2.0,1.0,2.75,0.75,16.066666666666666,14,Wednesday,1
41977,41,75,1.0,0.69,7.2,0.0,0.5,0.0,0.0,8.7,1.0,1.0,0.0,0.0,4.983333333333333,14,Wednesday,1
41978,43,170,1.0,2.93,21.2,0.0,0.5,0.0,0.0,26.2,2.0,1.0,2.75,0.75,22.866666666666667,14,Wednesday,1
41979,74,141,1.0,3.35,19.1,0.0,0.5,4.67,0.0,28.02,1.0,1.0,2.75,0.0,17.566666666666666,6,Wednesday,1
41980,74,140,1.0,3.56,18.4,0.0,0.5,2.26,0.0,24.91,1.0,1.0,2.75,0.0,16.45,14,Wednesday,1
41981,43,236,1.0,0.64,8.6,0.0,0.5,3.21,0.0,16.06,1.0,1.0,2.75,0.0,7.8,14,Wednesday,1
41983,74,237,1.0,2.84,20.5,0.0,0.5,3.71,0.0,28.46,1.0,1.0,2.75,0.0,1371.8333333333333,14,Wednesday,1
41984,65,97,1.0,1.6,11.4,0.0,0.5,3.87,0.0,16.77,1.0,1.0,0.0,0.0,9.3,14,Wednesday,1
41985,97,106,1.0,1.92,12.8,0.0,0.5,0.0,0.0,14.3,2.0,1.0,0.0,0.0,10.633333333333333,14,Wednesday,1
41987,236,236,1.0,1.18,8.6,0.0,0.5,2.57,0.0,15.42,1.0,1.0,2.75,0.0,6.733333333333333,14,Wednesday,1
41989,74,74,1.0,0.6,5.8,0.0,1.5,0.0,0.0,7.3,2.0,1.0,0.0,0.0,5.55,14,Wednesday,1
41990,74,166,1.0,1.72,12.1,0.0,0.5,3.4,0.0,17.0,1.0,1.0,0.0,0.0,11.7,14,Wednesday,1
41991,66,261,1.0,2.26,14.9,0.0,0.5,1.99,0.0,21.89,1.0,1.0,2.75,0.75,12.933333333333334,10,Wednesday,1
41993,236,24,1.0,0.0,18.5,0.0,1.5,0.0,0.0,20.0,1.0,1.0,0.0,0.0,15.283333333333333,14,Wednesday,1
41994,244,239,1.0,5.0,23.3,0.0,0.5,5.51,0.0,33.06,1.0,1.0,2.75,0.0,15.4,14,Wednesday,1
41996,75,74,1.0,1.32,10.0,0.0,0.5,2.3,0.0,13.8,1.0,1.0,0.0,0.0,8.316666666666666,14,Wednesday,1
41997,132,86,1.0,3.41,18.4,0.0,0.5,0.0,0.0,19.9,2.0,1.0,0.0,0.0,14.05,14,Wednesday,1
41998,75,74,1.0,1.49,10.7,0.0,0.5,0.0,0.0,12.2,2.0,1.0,0.0,0.0,8.1,14,Wednesday,1
41999,43,237,1.0,1.27,10.7,0.0,0.5,2.24,0.0,17.19,1.0,1.0,2.75,0.0,10.333333333333334,13,Wednesday,1
42000,75,236,1.0,1.08,16.3,0.0,0.5,4.11,0.0,24.66,1.0,1.0,2.75,0.0,19.0,14,Wednesday,1
42002,74,263,1.0,2.7,19.1,2.75,1.5,4.65,0.0,28.0,1.0,1.0,2.75,0.0,18.716666666666665,14,Wednesday,1
42003,223,223,1.0,0.97,7.9,0.0,0.5,1.88,0.0,11.28,1.0,1.0,0.0,0.0,6.216666666666667,15,Wednesday,1
42004,75,238,1.0,1.8,12.1,0.0,1.5,0.0,0.0,13.6,1.0,1.0,0.0,0.0,11.8,14,Wednesday,1
42005,181,181,1.0,0.99,7.9,0.0,0.5,0.0,0.0,9.4,2.0,1.0,0.0,0.0,6.2,14,Wednesday,1
42006,43,238,1.0,0.89,6.5,0.0,0.5,1.6,0.0,9.6,1.0,1.0,0.0,0.0,3.566666666666667,14,Wednesday,1
42007,75,74,1.0,1.29,9.3,0.0,0.5,0.0,0.0,10.8,2.0,1.0,0.0,0.0,7.083333333333333,14,Wednesday,1
42008,75,236,1.0,1.14,10.7,0.0,0.5,0.0,0.0,14.95,2.0,1.0,2.75,0.0,9.916666666666666,14,Wednesday,1
42010,74,75,1.0,1.52,10.7,0.0,0.5,3.66,0.0,15.86,1.0,1.0,0.0,0.0,8.9,14,Wednesday,1
42011,75,75,1.0,0.55,5.1,0.0,0.5,0.0,0.0,6.6,2.0,1.0,0.0,0.0,2.4166666666666665,14,Wednesday,1
42012,75,74,1.0,1.25,8.6,0.0,0.5,2.02,0.0,12.12,1.0,1.0,0.0,0.0,6.0,14,Wednesday,1
42018,74,263,1.0,2.6,17.7,2.75,1.5,5.45,0.0,27.4,1.0,1.0,2.75,0.0,18.9,14,Wednesday,1
42019,165,228,1.0,0.0,26.5,0.0,1.5,0.0,0.0,28.0,1.0,1.0,0.0,0.0,28.15,14,Wednesday,1
42020,263,75,1.0,0.38,5.8,0.0,0.5,1.0,0.0,8.3,1.0,1.0,0.0,0.0,3.966666666666667,14,Wednesday,1
42021,97,17,1.0,2.21,17.0,0.0,0.5,2.0,0.0,20.5,1.0,1.0,0.0,0.0,19.116666666666667,14,Wednesday,1
42022,97,49,1.0,0.91,9.3,0.0,0.5,2.16,0.0,12.96,1.0,1.0,0.0,0.0,8.016666666666667,14,Wednesday,1
42023,74,168,1.0,1.17,10.0,0.0,0.5,2.3,0.0,13.8,1.0,1.0,0.0,0.0,7.95,13,Wednesday,1
42024,123,89,1.0,0.0,20.5,0.0,1.5,0.0,0.0,22.0,1.0,1.0,0.0,0.0,17.916666666666668,14,Wednesday,1
42025,75,74,1.0,0.89,9.3,0.0,0.5,2.16,0.0,12.96,1.0,1.0,0.0,0.0,7.966666666666667,14,Wednesday,1
42026,7,146,1.0,1.46,11.4,0.0,0.5,3.0,0.0,15.9,1.0,1.0,0.0,0.0,9.65,14,Wednesday,1
42028,75,41,1.0,1.45,9.3,0.0,0.5,2.16,0.0,12.96,1.0,1.0,0.0,0.0,6.916666666666667,14,Wednesday,1
42030,74,24,1.0,1.83,11.4,0.0,0.5,3.87,0.0,16.77,1.0,1.0,0.0,0.0,9.65,14,Wednesday,1
42031,236,239,1.0,2.07,12.8,0.0,0.5,5.12,0.0,22.17,1.0,1.0,2.75,0.0,10.533333333333333,14,Wednesday,1
42032,74,140,1.0,4.69,21.2,0.0,0.5,5.09,0.0,30.54,1.0,1.0,2.75,0.0,17.35,14,Wednesday,1
42033,65,52,1.0,0.85,10.0,0.0,0.5,2.3,0.0,13.8,1.0,1.0,0.0,0.0,9.883333333333333,14,Wednesday,1
42034,260,129,1.0,0.84,8.6,0.0,0.5,2.02,0.0,12.12,1.0,1.0,0.0,0.0,7.216666666666667,14,Wednesday,1
42036,74,41,1.0,1.0,7.9,0.0,0.5,1.88,0.0,11.28,1.0,1.0,0.0,0.0,6.133333333333334,14,Wednesday,1
42037,74,151,1.0,1.76,12.1,0.0,0.5,3.4,0.0,17.0,1.0,1.0,0.0,0.0,11.216666666666667,14,Wednesday,1
42039,74,263,1.0,2.28,17.7,0.0,0.5,4.39,0.0,26.34,1.0,1.0,2.75,0.0,18.433333333333334,14,Wednesday,1
42041,43,43,1.0,1.19,8.6,0.0,0.5,3.21,0.0,16.06,1.0,1.0,2.75,0.0,6.333333333333333,14,Wednesday,1
42042,130,28,1.0,0.92,9.3,0.0,0.5,0.0,0.0,10.8,1.0,1.0,0.0,0.0,9.1,14,Wednesday,1
42043,24,151,1.0,0.5,5.1,0.0,1.5,1.3,0.0,7.9,1.0,1.0,0.0,0.0,2.95,14,Wednesday,1
42045,166,74,1.0,1.69,14.9,0.0,0.5,0.0,0.0,16.4,2.0,1.0,0.0,0.0,15.283333333333333,14,Wednesday,1
42048,42,41,1.0,0.98,7.2,0.0,0.5,0.0,0.0,8.7,2.0,1.0,0.0,0.0,4.816666666666666,14,Wednesday,1
42052,166,74,1.0,2.34,17.0,0.0,0.5,0.0,0.0,18.5,2.0,1.0,0.0,0.0,17.683333333333334,14,Wednesday,1
42053,43,163,1.0,2.4,17.0,0.0,0.5,4.4,0.0,26.4,1.0,1.0,2.75,0.75,16.616666666666667,14,Wednesday,1
42054,74,229,1.0,0.0,15.6,3.5,1.5,3.0,0.0,23.6,1.0,1.0,2.75,0.75,18.1,14,Wednesday,1
42056,74,140,1.0,3.32,24.7,0.0,0.5,5.79,0.0,34.74,1.0,1.0,2.75,0.0,25.916666666666668,14,Wednesday,1
42057,41,74,1.0,0.7,7.9,0.0,0.5,2.82,0.0,12.22,1.0,1.0,0.0,0.0,6.65,14,Wednesday,1
